,Unnamed: 0,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords,part_manually,part_llama3
27603,27603,user_2139,Lamp's rod is curved.,34Z02EIMIU6B58NL3OZ2AAQCBXX0TO,108.0,77a7d38645738e2212c5719ce6179,lamp,ShapeNet,83c0ad378b5802b73d39d8012919dd25,lamp,ShapeNet,True,lamp/ShapeNet/83c0ad378b5802b73d39d8012919dd25,lamp/ShapeNet/77a7d38645738e2212c5719ce6179,True,lamp,lamp,0,"['lamp', ""'s"", 'rod', 'is', 'curved']",5,lamp 's rod is curved,train,train,train,train,"[1, 295, 12, 328, 7, 51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27604,27604,user_970,The target has a smaller bulb.,3EICBYG646P1LXMW3AEI3554MOYJCY,96.0,32bf66766c1f33983466f97f37dccbde,lamp,ShapeNet,dccb4da9805924c23466f97f37dccbde,lamp,ShapeNet,False,lamp/ShapeNet/dccb4da9805924c23466f97f37dccbde,lamp/ShapeNet/32bf66766c1f33983466f97f37dccbde,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'small', '-er', 'bulb']",7,the target has a small -er bulb,train,train,train,train,"[1, 10, 11, 24, 26, 111, 9, 591, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
27605,27605,user_1746,the target has a smaller shade,354P56DE9MWO8JAQZNFLFK4DHUI7S3,42.0,32bf66766c1f33983466f97f37dccbde,lamp,ShapeNet,dccb4da9805924c23466f97f37dccbde,lamp,ShapeNet,False,lamp/ShapeNet/dccb4da9805924c23466f97f37dccbde,lamp/ShapeNet/32bf66766c1f33983466f97f37dccbde,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'small', '-er', 'shade']",7,the target has a small -er shade,train,train,train,train,"[1, 10, 11, 24, 26, 111, 9, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27606,27606,user_959,The horns of the shade are longer,3VBEN272MMS71CLRSQJFLXH6G3QGSG,85.0,6d14f1e95641dbb329a42a0444436860,lamp,ShapeNet,fec5f9c209e09dd9d49b2e04785f8492,lamp,ShapeNet,False,lamp/ShapeNet/fec5f9c209e09dd9d49b2e04785f8492,lamp/ShapeNet/6d14f1e95641dbb329a42a0444436860,True,lamp,lamp,0,"['the', 'horns', 'of', 'the', 'shade', 'are', 'long', '-er']",8,the horns of the shade are long -er,train,train,train,train,"[1, 10, 2698, 38, 10, 1873, 16, 32, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27609,27609,user_1222,Target has a thin post coming out of the base,3AMW0RGHOFVGYCMLNDSGGCLSUQRNPR,133.0,57c1bc69df779d87bbc7a6acbd8f058b,lamp,ShapeNet,dc78674611170676a87391c8bef1a77d,lamp,ShapeNet,False,lamp/ShapeNet/dc78674611170676a87391c8bef1a77d,lamp/ShapeNet/57c1bc69df779d87bbc7a6acbd8f058b,False,lamp,lamp,0,"['target', 'has', 'a', 'thin', 'post', 'coming', 'out', 'of', 'the', 'base']",10,target has a thin post coming out of the base,train,train,train,train,"[1, 11, 24, 26, 60, 844, 542, 89, 38, 10, 103, 2, 0, 0, 0, 0, 0, 0]",base,,
27611,27611,user_2139,Target lamp has single shade.,3R8YZBNQ9JBCV3VD7JQGKKPCZ46Q72,87.0,16ae2568c9e62681f8b8d4a282992be4,lamp,ShapeNet,46811f96fdad80cf912acc8c54e7fc1,lamp,ShapeNet,False,lamp/ShapeNet/46811f96fdad80cf912acc8c54e7fc1,lamp/ShapeNet/16ae2568c9e62681f8b8d4a282992be4,False,lamp,lamp,0,"['target', 'lamp', 'has', 'single', 'shade']",5,target lamp has single shade,train,train,train,train,"[1, 11, 295, 24, 86, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27617,27617,user_1222,Target has a ball shaped bulb,3R6BYFZZP959JTBVBGJK2KYMUYDFXZ,84.0,534c7e2c9495d7987b6fd5468f603b31,lamp,ShapeNet,8df4dd50d01bb801e9bc18ec03716e83,lamp,ShapeNet,False,lamp/ShapeNet/8df4dd50d01bb801e9bc18ec03716e83,lamp/ShapeNet/534c7e2c9495d7987b6fd5468f603b31,False,lamp,lamp,0,"['target', 'has', 'a', 'ball', 'shaped', 'bulb']",6,target has a ball shaped bulb,train,train,train,train,"[1, 11, 24, 26, 668, 14, 591, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
27618,27618,user_920,The target hangs from a pole.,3EJPLAJKEO925VIZB5415Z1K9XFZ6G,67.0,38c6b87674e80ee8515596bfc4f5c627,lamp,ShapeNet,f7a4590c54e2ac7ce62fad6b4f42c880,lamp,ShapeNet,False,lamp/ShapeNet/f7a4590c54e2ac7ce62fad6b4f42c880,lamp/ShapeNet/38c6b87674e80ee8515596bfc4f5c627,False,lamp,lamp,0,"['the', 'target', 'hangs', 'from', 'a', 'pole']",6,the target hangs from a pole,train,train,train,train,"[1, 10, 11, 199, 113, 26, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27619,27619,user_1086,The shade is shaped as a cube,3CFVK00FWNEI061VW4DSXKQMUOF6LC,123.0,38c6b87674e80ee8515596bfc4f5c627,lamp,ShapeNet,f7a4590c54e2ac7ce62fad6b4f42c880,lamp,ShapeNet,False,lamp/ShapeNet/f7a4590c54e2ac7ce62fad6b4f42c880,lamp/ShapeNet/38c6b87674e80ee8515596bfc4f5c627,False,lamp,lamp,0,"['the', 'shade', 'is', 'shaped', 'as', 'a', 'cube']",7,the shade is shaped as a cube,train,train,train,train,"[1, 10, 1873, 7, 14, 52, 26, 574, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27626,27626,user_672,base is smaller,3Z7VU45IP0A7Y9H25ZSKA3A31N2Z1N,58.0,f3a9cc3060fd6b0e6e4f8fc909e0d34e,lamp,ShapeNet,a130ec5d53e62931d93768e7b9b1eabf,lamp,ShapeNet,False,lamp/ShapeNet/a130ec5d53e62931d93768e7b9b1eabf,lamp/ShapeNet/f3a9cc3060fd6b0e6e4f8fc909e0d34e,False,lamp,lamp,0,"['base', 'is', 'small', '-er']",4,base is small -er,train,train,train,train,"[1, 103, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
27627,27627,user_1648,The target is not a globe light.,3TUI152ZZDGYKHGBI397JAYZWJLQ1M,118.0,f3a9cc3060fd6b0e6e4f8fc909e0d34e,lamp,ShapeNet,a130ec5d53e62931d93768e7b9b1eabf,lamp,ShapeNet,False,lamp/ShapeNet/a130ec5d53e62931d93768e7b9b1eabf,lamp/ShapeNet/f3a9cc3060fd6b0e6e4f8fc909e0d34e,False,lamp,lamp,0,"['the', 'target', 'is', 'not', 'a', 'globe', 'light']",7,the target is not a globe light,train,train,train,train,"[1, 10, 11, 7, 40, 26, 1179, 693, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
27628,27628,user_39,the target has a cone shaped shade,37C0GNLMHHWZ2UD3JNF4E7IHLFID68,78.0,2054bfb594262929a89fa001ff6369ec,lamp,ShapeNet,3edde0735bdd2aeec8bd09a8ecef3d42,lamp,ShapeNet,False,lamp/ShapeNet/3edde0735bdd2aeec8bd09a8ecef3d42,lamp/ShapeNet/2054bfb594262929a89fa001ff6369ec,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'cone', 'shaped', 'shade']",7,the target has a cone shaped shade,train,train,train,train,"[1, 10, 11, 24, 26, 143, 14, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27629,27629,user_920,The target's shade falres out at th bottom.,30OG32W0SW4C1LXVEZC5M0MOGIDNES,122.0,2054bfb594262929a89fa001ff6369ec,lamp,ShapeNet,3edde0735bdd2aeec8bd09a8ecef3d42,lamp,ShapeNet,False,lamp/ShapeNet/3edde0735bdd2aeec8bd09a8ecef3d42,lamp/ShapeNet/2054bfb594262929a89fa001ff6369ec,False,lamp,lamp,0,"['the', 'target', ""'s"", 'shade', 'fares', 'out', 'at', 'th', 'bottom']",9,the target 's shade fares out at th bottom,train,train,train,train,"[1, 10, 11, 12, 1873, 3, 89, 98, 970, 76, 2, 0, 0, 0, 0, 0, 0, 0]",shade,,
27630,27630,user_845,it's less spherical shaped,39O5D9O87VLQ0JK70PMVNYOFQV23C4,195.0,a690290543a1b904cd5a7785cb8ad4,lamp,ShapeNet,86d556273aa5075aaa660c42e675c161,lamp,ShapeNet,False,lamp/ShapeNet/86d556273aa5075aaa660c42e675c161,lamp/ShapeNet/a690290543a1b904cd5a7785cb8ad4,True,lamp,lamp,0,"['it', 'is', 'less', 'spherical', 'shaped']",5,it is less spherical shaped,test,train,test,train,"[1, 23, 7, 229, 293, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
27633,27633,user_765,It has a round base.,3E13VNJ1NPOL3JSS5V4YA87D5AOI1X,54.0,9d1e04bd3df11256bef045a510a22fbb,lamp,ShapeNet,fe02f6594ed8b96ae85a3dc26b76b2ae,lamp,ShapeNet,False,lamp/ShapeNet/fe02f6594ed8b96ae85a3dc26b76b2ae,lamp/ShapeNet/9d1e04bd3df11256bef045a510a22fbb,False,lamp,lamp,0,"['it', 'has', 'a', 'round', 'base']",5,it has a round base,train,train,train,train,"[1, 23, 24, 26, 134, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
27635,27635,user_1746,The target has no pole that it stands on,3OLQQLKKNUIGIV6AZ1KDTT577YAEJH,53.0,4dc9f86110ea40aaa570c6c691c987a8,lamp,ShapeNet,42fa87cd27edca9efcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/42fa87cd27edca9efcb8d8c6d4df8143,lamp/ShapeNet/4dc9f86110ea40aaa570c6c691c987a8,False,lamp,lamp,0,"['the', 'target', 'has', 'no', 'pole', 'that', 'it', 'stands', 'on']",9,the target has no pole that it stands on,train,train,train,train,"[1, 10, 11, 24, 123, 1299, 172, 23, 281, 20, 2, 0, 0, 0, 0, 0, 0, 0]",tube,,
27636,27636,user_1191,The target has a wider top,3Z3ZLGNNSKNUUKUQ57NQ73DWU41Q3I,142.0,c414d046062b529ffcb8d8c6d4df8143,lamp,ShapeNet,816bafd4dd0a04756da1275102abcdb1,lamp,ShapeNet,False,lamp/ShapeNet/816bafd4dd0a04756da1275102abcdb1,lamp/ShapeNet/c414d046062b529ffcb8d8c6d4df8143,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'wide', '-er', 'top']",7,the target has a wide -er top,test,train,test,train,"[1, 10, 11, 24, 26, 83, 9, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27638,27638,user_315,The target has taller legs,3LRKMWOKB7AENUZYO3SYFMK8TTN2ZE,422.0,29a1afd3e6c25af71b17743c18fb63dc,lamp,ShapeNet,cd389501a749d5b13b080c0097c00a32,lamp,ShapeNet,False,lamp/ShapeNet/cd389501a749d5b13b080c0097c00a32,lamp/ShapeNet/29a1afd3e6c25af71b17743c18fb63dc,True,lamp,lamp,0,"['the', 'target', 'has', 'tall', '-er', 'legs']",6,the target has tall -er legs,train,train,train,train,"[1, 10, 11, 24, 53, 9, 547, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27639,27639,user_400,It has thicker legs,3300DTYQT4AX4IANUR4MQUHTLTQEQW,163.0,29a1afd3e6c25af71b17743c18fb63dc,lamp,ShapeNet,cd389501a749d5b13b080c0097c00a32,lamp,ShapeNet,False,lamp/ShapeNet/cd389501a749d5b13b080c0097c00a32,lamp/ShapeNet/29a1afd3e6c25af71b17743c18fb63dc,True,lamp,lamp,0,"['it', 'has', 'thick', '-er', 'legs']",5,it has thick -er legs,train,train,train,train,"[1, 23, 24, 54, 9, 547, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27641,27641,user_1461,The target's neck gets thicker as it goes upward.,3A7Y0R2P2QHPOVXRU6A5HIQENEZXJ7,113.0,25f1a1563f38912250f0b0248b30425,lamp,ShapeNet,lamp_0058,lamp,ModelNet,False,lamp/ModelNet/lamp_0058,lamp/ShapeNet/25f1a1563f38912250f0b0248b30425,True,lamp,lamp,0,"['the', 'target', ""'s"", 'neck', 'gets', 'thick', '-er', 'as', 'it', 'goes', 'upward']",11,the target 's neck gets thick -er as it goes upward,train,train,train,train,"[1, 10, 11, 12, 509, 481, 54, 9, 52, 23, 394, 79, 2, 0, 0, 0, 0, 0]",tube,,
27642,27642,user_607,"The target has a long, triangular shade.",31N2WW6R9TJX3V4HRRCWV49IN2A3FJ,126.0,14c84c76c927fb282cd2160e449d45ae,lamp,ShapeNet,25999cece7e71cdae8c9f1b00ff43053,lamp,ShapeNet,False,lamp/ShapeNet/25999cece7e71cdae8c9f1b00ff43053,lamp/ShapeNet/14c84c76c927fb282cd2160e449d45ae,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'long', 'triangular', 'shade']",7,the target has a long triangular shade,train,train,train,train,"[1, 10, 11, 24, 26, 32, 564, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27643,27643,user_2068,THe target's shade is shaped like a cone and is much taller.,3QY5DC2MXTDH2PH06B8XIDZI0FIFUR,344.0,14c84c76c927fb282cd2160e449d45ae,lamp,ShapeNet,25999cece7e71cdae8c9f1b00ff43053,lamp,ShapeNet,False,lamp/ShapeNet/25999cece7e71cdae8c9f1b00ff43053,lamp/ShapeNet/14c84c76c927fb282cd2160e449d45ae,True,lamp,lamp,0,"['the', 'target', ""'s"", 'shade', 'is', 'shaped', 'like', 'a', 'cone', 'and', 'is', 'much', 'tall', '-er']",14,the target 's shade is shaped like a cone and is much tall -er,train,train,train,train,"[1, 10, 11, 12, 1873, 7, 14, 35, 26, 143, 47, 7, 59, 53, 9, 2, 0, 0]",shade,,
27645,27645,user_970,The target has a rectangular shade.,3WMINLGALDWQK4JS9415A62LW10CA7,51.0,27b2a1bb96fbd760316fa82a71600dfa,lamp,ShapeNet,85f0a7c268fd095cfcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/85f0a7c268fd095cfcb8d8c6d4df8143,lamp/ShapeNet/27b2a1bb96fbd760316fa82a71600dfa,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'rectangular', 'shade']",6,the target has a rectangular shade,train,train,train,train,"[1, 10, 11, 24, 26, 128, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27647,27647,user_2139,Target lamp is oil-based.,3G0WWMR1UXD1YON0NQ75GHB2ZJEQNG,103.0,e04e5a96efd77a6ed2f5c44a5922d7b9,lamp,ShapeNet,e6f2e77940fbc85a8e2d66cbf6a91063,lamp,ShapeNet,False,lamp/ShapeNet/e6f2e77940fbc85a8e2d66cbf6a91063,lamp/ShapeNet/e04e5a96efd77a6ed2f5c44a5922d7b9,False,lamp,lamp,0,"['target', 'lamp', 'is', 'oil', 'based']",5,target lamp is oil based,val,train,val,train,"[1, 11, 295, 7, 4308, 552, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
27650,27650,user_346,It has a square base.,3TK8OJTYM3ET6HVUP4E7QTF5GUCVP1,80.0,3993a9c841dbc35061294c3e9dd88196,lamp,ShapeNet,cc3eb92ef1319ba38a3c32fbf0f86f95,lamp,ShapeNet,False,lamp/ShapeNet/cc3eb92ef1319ba38a3c32fbf0f86f95,lamp/ShapeNet/3993a9c841dbc35061294c3e9dd88196,False,lamp,lamp,0,"['it', 'has', 'a', 'square', 'base']",5,it has a square base,train,train,train,train,"[1, 23, 24, 26, 50, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
27651,27651,user_2062,It has no shade,31N2WW6R9TJX3V4HRRCWV49IN4AF3Z,235.0,3993a9c841dbc35061294c3e9dd88196,lamp,ShapeNet,cc3eb92ef1319ba38a3c32fbf0f86f95,lamp,ShapeNet,False,lamp/ShapeNet/cc3eb92ef1319ba38a3c32fbf0f86f95,lamp/ShapeNet/3993a9c841dbc35061294c3e9dd88196,False,lamp,lamp,0,"['it', 'has', 'no', 'shade']",4,it has no shade,train,train,train,train,"[1, 23, 24, 123, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27652,27652,user_725,The shade is a teardrop shape.,3BXQMRHWK1RN8Z9HSYCAD3JRXGXMU8,91.0,d3a3d52234e722825208aab875b932bc,lamp,ShapeNet,763ceeaa4ce2ce1d6afaa22adc38077c,lamp,ShapeNet,False,lamp/ShapeNet/763ceeaa4ce2ce1d6afaa22adc38077c,lamp/ShapeNet/d3a3d52234e722825208aab875b932bc,True,lamp,lamp,0,"['the', 'shade', 'is', 'a', 'teardrop', 'shape']",6,the shade is a teardrop shape,test,train,test,train,"[1, 10, 1873, 7, 26, 852, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27654,27654,user_1106,The pole is thinner.,3YT88D1N0AR8JHWVS23TBH1NVY7K3I,116.0,ec0979097f7c811922a520e8315099fb,lamp,ShapeNet,1c003aabfe3e12976fd90c386180831a,lamp,ShapeNet,False,lamp/ShapeNet/1c003aabfe3e12976fd90c386180831a,lamp/ShapeNet/ec0979097f7c811922a520e8315099fb,True,lamp,lamp,0,"['the', 'pole', 'is', 'thin', '-er']",5,the pole is thin -er,train,train,train,train,"[1, 10, 1299, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27655,27655,user_1369,Target uses a slightly thinner tube as its body.,32Z9ZLUT1ND63GO95FKOMSJ6Y7ZOHB,328.0,ec0979097f7c811922a520e8315099fb,lamp,ShapeNet,1c003aabfe3e12976fd90c386180831a,lamp,ShapeNet,False,lamp/ShapeNet/1c003aabfe3e12976fd90c386180831a,lamp/ShapeNet/ec0979097f7c811922a520e8315099fb,True,lamp,lamp,0,"['target', 'uses', 'a', 'slightly', 'thin', '-er', 'tube', 'as', 'its', 'body']",10,target uses a slightly thin -er tube as its body,train,train,train,train,"[1, 11, 2214, 26, 174, 60, 9, 218, 52, 5, 45, 2, 0, 0, 0, 0, 0, 0]",unknown,,tube
27657,27657,user_845,the base doesn't have ridges,378XPAWRUE6HX75S1EXRL90G9A0AIV,178.0,73ed11936acd99a627ebefef2b2130c8,lamp,ShapeNet,d7fb922f162360b5c66a63406f818460,lamp,ShapeNet,False,lamp/ShapeNet/d7fb922f162360b5c66a63406f818460,lamp/ShapeNet/73ed11936acd99a627ebefef2b2130c8,False,lamp,lamp,0,"['the', 'base', 'does', 'not', 'have', 'ridges']",6,the base does not have ridges,train,train,train,train,"[1, 10, 103, 39, 40, 84, 584, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
27661,27661,user_203,The lamp shade is more elongated.,324G5B4FB51O7AQEQLW15EYUM8M078,70.0,b4f166440439171741657e31b569b105,lamp,ShapeNet,635a3e20af086ce8c0a31f7b214b7805,lamp,ShapeNet,False,lamp/ShapeNet/635a3e20af086ce8c0a31f7b214b7805,lamp/ShapeNet/b4f166440439171741657e31b569b105,True,lamp,lamp,0,"['the', 'lamp', 'shade', 'is', 'more', 'elongated']",6,the lamp shade is more elongated,train,train,train,train,"[1, 10, 295, 1873, 7, 34, 1210, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27662,27662,user_845,the pole's curves are less smooth,30X31N5D65J6RL8O6QR5PB63I8QASB,530.0,b4f166440439171741657e31b569b105,lamp,ShapeNet,635a3e20af086ce8c0a31f7b214b7805,lamp,ShapeNet,False,lamp/ShapeNet/635a3e20af086ce8c0a31f7b214b7805,lamp/ShapeNet/b4f166440439171741657e31b569b105,True,lamp,lamp,0,"['the', 'pole', ""'s"", 'curves', 'are', 'less', 'smooth']",7,the pole 's curves are less smooth,train,train,train,train,"[1, 10, 1299, 12, 156, 16, 229, 379, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27663,27663,user_920,The target has a thicker pole.,3N2BF7Y2VSNI3D3XSZ5BUOU137EMHO,55.0,5c7965b0835a1a241de9bf5a9c22fde,lamp,ShapeNet,64fe64c30ac05282443f70ad172f4dd5,lamp,ShapeNet,False,lamp/ShapeNet/64fe64c30ac05282443f70ad172f4dd5,lamp/ShapeNet/5c7965b0835a1a241de9bf5a9c22fde,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'thick', '-er', 'pole']",7,the target has a thick -er pole,train,train,train,train,"[1, 10, 11, 24, 26, 54, 9, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27668,27668,user_952,it has multiple shades.,31N2WW6R9TJX3V4HRRCWV49IN0CF3T,79.0,6ea3addd99f0106b77981b941eb4f5d1,lamp,ShapeNet,3f7eb5ef5d304040d847cb32379eb854,lamp,ShapeNet,False,lamp/ShapeNet/3f7eb5ef5d304040d847cb32379eb854,lamp/ShapeNet/6ea3addd99f0106b77981b941eb4f5d1,False,lamp,lamp,0,"['it', 'has', 'multiple', 'shades']",4,it has multiple shades,train,train,train,train,"[1, 23, 24, 258, 1847, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27669,27669,user_1435,It is a hanging light.,3AAJC4I4FILETQX6VOYQE36PV36JZD,120.0,6ea3addd99f0106b77981b941eb4f5d1,lamp,ShapeNet,3f7eb5ef5d304040d847cb32379eb854,lamp,ShapeNet,False,lamp/ShapeNet/3f7eb5ef5d304040d847cb32379eb854,lamp/ShapeNet/6ea3addd99f0106b77981b941eb4f5d1,False,lamp,lamp,0,"['it', 'is', 'a', 'hanging', 'light']",5,it is a hanging light,train,train,train,train,"[1, 23, 7, 26, 818, 693, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
27671,27671,user_959,the shade is bigger,30X31N5D65J6RL8O6QR5PB63I8RASC,51.0,f56600b8cb2f94d64d8b0368afacc65,lamp,ShapeNet,370623095c9773e42ce7d46577f8a9bd,lamp,ShapeNet,False,lamp/ShapeNet/370623095c9773e42ce7d46577f8a9bd,lamp/ShapeNet/f56600b8cb2f94d64d8b0368afacc65,True,lamp,lamp,0,"['the', 'shade', 'is', 'big', '-er']",5,the shade is big -er,train,train,train,train,"[1, 10, 1873, 7, 320, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27672,27672,user_239,Targets shade is domed,3WETL7AQWV151YBSLFZN9SI5Y6U53W,60.0,eedd40c0191a90a5cbde89e0c48a01bf,lamp,ShapeNet,b0871c4ac8505d9c3d39d8012919dd25,lamp,ShapeNet,False,lamp/ShapeNet/b0871c4ac8505d9c3d39d8012919dd25,lamp/ShapeNet/eedd40c0191a90a5cbde89e0c48a01bf,True,lamp,lamp,0,"['target', ""'s"", 'shade', 'is', 'domed']",5,target 's shade is domed,train,train,train,train,"[1, 11, 12, 1873, 7, 2201, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27673,27673,user_920,The target has a thinner pole.,33L7PJKHCIRTNXSOYSCH3PWUUWMT8J,71.0,eedd40c0191a90a5cbde89e0c48a01bf,lamp,ShapeNet,b0871c4ac8505d9c3d39d8012919dd25,lamp,ShapeNet,False,lamp/ShapeNet/b0871c4ac8505d9c3d39d8012919dd25,lamp/ShapeNet/eedd40c0191a90a5cbde89e0c48a01bf,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'thin', '-er', 'pole']",7,the target has a thin -er pole,train,train,train,train,"[1, 10, 11, 24, 26, 60, 9, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
27674,27674,user_1218,The base is more disc-like.,3VJ40NV2QKGW8PF4591D0BMU91UOTL,52.0,b286c9c136784db2af1744fdb1fbe7df,lamp,ShapeNet,7591d7cc9587643caa5752b5743a662b,lamp,ShapeNet,False,lamp/ShapeNet/7591d7cc9587643caa5752b5743a662b,lamp/ShapeNet/b286c9c136784db2af1744fdb1fbe7df,False,lamp,lamp,0,"['the', 'base', 'is', 'more', 'disc', 'like']",6,the base is more disc like,train,train,train,train,"[1, 10, 103, 7, 34, 500, 35, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
27676,27676,user_920,The target has tweleve bulbs.,3HUTX6F6VWG2OQLRMUHHZOD49N4O2E,84.0,6e913f0b67bb638288c10250d0e7fba1,lamp,ShapeNet,e487374a244b5f03b428462f49e66329,lamp,ShapeNet,False,lamp/ShapeNet/e487374a244b5f03b428462f49e66329,lamp/ShapeNet/6e913f0b67bb638288c10250d0e7fba1,False,lamp,lamp,0,"['the', 'target', 'has', 'twelve', 'bulbs']",5,the target has twelve bulbs,train,train,train,train,"[1, 10, 11, 24, 1294, 403, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",bulb,,
27678,27678,user_1680,The side of the shade is attached to a tall metal pole.,3QAPZX2QN66HL9T8K9F69NHMBLA02O,81.0,374ee0d01fb25ecc9bad7d7f6ef7bb21,lamp,ShapeNet,c8305b6f8521e9b3565822a81bbbb03d,lamp,ShapeNet,False,lamp/ShapeNet/c8305b6f8521e9b3565822a81bbbb03d,lamp/ShapeNet/374ee0d01fb25ecc9bad7d7f6ef7bb21,False,lamp,lamp,0,"['the', 'side', 'of', 'the', 'shade', 'is', 'attached', 'to', 'a', 'tall', 'metal', 'pole']",12,the side of the shade is attached to a tall metal pole,train,train,train,train,"[1, 10, 22, 38, 10, 1873, 7, 115, 58, 26, 53, 1206, 1299, 2, 0, 0, 0, 0]",unknown,,shade
27679,27679,user_515,The target features a traditional shade.,35BLDD71I8QNKLX0CDC9HRHJQRTVZS,127.0,8c8ab9d274bf85bd7054f829b1ba8eb5,lamp,ShapeNet,746b82746c6a02cca5f600ed2cf472ac,lamp,ShapeNet,False,lamp/ShapeNet/746b82746c6a02cca5f600ed2cf472ac,lamp/ShapeNet/8c8ab9d274bf85bd7054f829b1ba8eb5,False,lamp,lamp,0,"['the', 'target', 'features', 'a', 'traditional', 'shade']",6,the target features a traditional shade,train,train,train,train,"[1, 10, 11, 934, 26, 1030, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27681,27681,user_959,the shade is four parts that protrude outward,37M28K1J0S6DSIPYJWIRXAFGMPKAJ2,41.0,a5a31ea56d8fbe0a72ad95ccf7316565,lamp,ShapeNet,5128cdc2e7001b0fd8740cddcdf4464c,lamp,ShapeNet,False,lamp/ShapeNet/5128cdc2e7001b0fd8740cddcdf4464c,lamp/ShapeNet/a5a31ea56d8fbe0a72ad95ccf7316565,True,lamp,lamp,0,"['the', 'shade', 'is', 'four', 'parts', 'that', 'protrude', 'outward']",8,the shade is four parts that protrude outward,test,train,test,train,"[1, 10, 1873, 7, 322, 215, 172, 1071, 492, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
27683,27683,user_39,target has a tear drop shade,308XBLVESKXZ9GD3XFRWUCLDEHLBRY,61.0,eb0d19ccdeb98cff88e7662971dc736f,lamp,ShapeNet,lamp_0075,lamp,ModelNet,False,lamp/ModelNet/lamp_0075,lamp/ShapeNet/eb0d19ccdeb98cff88e7662971dc736f,False,lamp,lamp,0,"['target', 'has', 'a', 'tear', 'drop', 'shade']",6,target has a tear drop shade,train,train,train,train,"[1, 11, 24, 26, 372, 373, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
